MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
3605466,2015,Emerald Mine No 1,Pennsylvania (Bituminous),Greene,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Emerald Coal Resources Lp,"P.O. Box 871, Waynesburg, PA 15370",United Mine Workers Of America,Appalachia Northern,1689471,275,658192,14.3399260201
3607230,2015,Bailey Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consol Pennsylvania Coal Compa,"1000 Consol Energy Drive, Canonsburg, PA 15317",,Appalachia Northern,10185898,726,1550231,16.1365147726
3609326,2015,4 West Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine only,Dana Mining Company Of Pennsyl,"103 Corporate Dr., Suite 102, Morgantown, WV 26501",,Appalachia Northern,2125030,423,947122,14.5692964779
3609997,2015,Robena Surface Mine,Pennsylvania (Bituminous),Greene,Active,Surface,Independent Producer Operator,Mine only,Ali Co.,"1904 Milford Road, Kingwood, WV 26537",,Appalachia Northern,128612,8,16319,11.764555399
3610045,2015,Harvey Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Independent Producer Operator,Mine only,Consol Pennsylvania Coal Compa,"1000 Consol Energy Drive, Canonsburgh, PA 15317",,Appalachia Northern,3604973,343,766670,15.0978248391
4601968,2015,Monongalia County Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The Monongalia County Coal Com,"P.O. Box 132, Blacksville, WV 26521",United Mine Workers Of America,Appalachia Northern,3283522,425,832814,15.0044271848
3601325,2015,Beilchick Bros Strips,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Beilchick Brothers,"270 Staff Street, P.O. Box 7, Heilwood, PA 15745",,Appalachia Northern,1194,2,1075,7.08506429395
3605019,2015,Twin Brook #3,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Twin Brook Coal Inc.,"P.O. Box 225, Clymer, PA 15728",,Appalachia Northern,2462,4,3608,7.80872930674
3607880,2015,Condor Mine,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Simkol Corp.,"1005-A Bush Road, Saltsburg, PA 15681",,Appalachia Northern,3812,3,5377,8.24590926477
3608376,2015,Beth #2,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Beth Mining Co.,"815 Rock Run Rd, Glen Campbell, PA 15742",,Appalachia Northern,7350,3,5164,8.90245559221
3608491,2015,Big Run Mine,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,"K. M. P. Associates, Inc.","3756 State Route 981, Saltsburg, PA 15681",,Appalachia Northern,32468,3,5855,10.3880102679
3608525,2015,Tom's Run Mine,Pennsylvania (Bituminous),Indiana,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,386097,40,82026,12.8638439122
3608620,2015,Indiana County,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,11925,4,9196,9.38639231576
3608624,2015,Fossil #1,Pennsylvania (Bituminous),Indiana,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Fossil Fuel Inc,"690 Weaver Rd, Marion Center, PA 15759",,Appalachia Northern,1189,1,230,7.08086789669
3608690,2015,Lucerne  #1,Pennsylvania (Bituminous),Indiana,Temporarily closed,Surface,Independent Producer Operator,Mine only,Britt Energies Inc,"P.O. Box 515, Indiana, PA 15701",,Appalachia Northern,6867,2,976,8.83448260862
3609005,2015,Ondo Extension Mine,Pennsylvania (Bituminous),Indiana,Temporarily closed,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"3001 Market Street, Kittanning, PA 16201",,Appalachia Northern,35801,11,22333,10.485731105
3609033,2015,Gillhouser Run Mine,Pennsylvania (Bituminous),Indiana,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,130758,22,53525,11.7811035655
3609185,2015,Auger 3152,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747",,Appalachia Northern,10648,3,2115,9.27312736007
3609190,2015,Auger #2,Pennsylvania (Bituminous),Indiana,Temporarily closed,Surface,Independent Producer Operator,Mine only,J C Drilling & Ditching,"P.O. Box 176, Marion Center, PA 15759",,Appalachia Northern,1375,1,66,7.2262090101
3609287,2015,Lowry Mine,Pennsylvania (Bituminous),Indiana,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,72470,15,25259,11.1909279621
3609306,2015,Kellar #2,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Kellar Augering,"11976 Rt 954 Hwy N., Creekside, PA 15732",,Appalachia Northern,2015,3,583,7.60837447438
3609342,2015,Barrett Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"One Energy Place, Latrobe, PA 15650",,Appalachia Northern,225413,34,83762,12.3256895542
3609394,2015,Knob Creek,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,229038,32,65034,12.3416432076
3609407,2015,Heilwood,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,83077,33,75196,11.3275231676
3609437,2015,Brush Valley,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,430883,38,79222,12.9735918705
3609595,2015,Coral-Graceton,Pennsylvania (Bituminous),Indiana,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market St, Kittanning, PA 16201",,Appalachia Northern,227648,37,81751,12.3355558553
3609840,2015,Allegheny Strips,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,65586,6,11874,11.0911175375
3609972,2015,Crooked Creek Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,136744,38,70463,11.8258658436
4609330,2015,Nichol Auger Mine,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,"Nichol Auger Mining, Llc","145 North Miller Road, Dayton, PA 16222",,Appalachia Northern,14211,2,1005,9.56177159159
3603561,2015,Mcclure Strip,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,P & N Coal Company Inc,"P.O. Box 332, Punxsutawney, PA 15767",,Appalachia Northern,214821,54,127688,12.2775604022
3604782,2015,Worthville Mine,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,Original Fuels Inc,"P.O. Box 343, Punxsutawney, PA 15767",,Appalachia Northern,53890,21,45547,10.8947002109
3606071,2015,Brosious Mine,Pennsylvania (Bituminous),Jefferson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Cookport Coal Company Inc,"425 Market Street, Kittanning, PA 16201",,Appalachia Northern,3043,2,2536,8.0205991499
3606562,2015,Reichard Strips,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,"Reichard Contracting, Inc.","212 Olean Trail, New Bethlehem, PA 16242",,Appalachia Northern,39035,9,20735,10.5722139586
3608602,2015,Waroquier #2,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,Waroquier Coal Company,"P.O. Box 128, Clearfield, PA 16830",,Appalachia Northern,28803,6,9998,10.2682348274
3609436,2015,Kocjancic,Pennsylvania (Bituminous),Jefferson,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,45309,17,16894,10.7212609672
3609654,2015,Amerikohl Strips,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,Amerikohl Mining Inc,"202 Sunset Drive, Butler, PA 16001",,Appalachia Northern,412376,40,85765,12.9296908335
3601734,2015,Jeddo Basin (J-44),Pennsylvania (Anthracite),Luzerne,Active,Surface,Operating Subsidiary,Mine only,Jeddo Coal Company,"46 Public Square Ste 600, Wilkes-Barre, PA 18701",United Mine Workers Of America,Appalachia Northern,55247,35,43962,10.9195693193
3604383,2015,Lattimer Division,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Blaschak Coal Corp.,"Route 54, P O Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,86262,36,76195,11.3651444557
3607079,2015,Shantytown Strip Mine,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Pioneer Aggregates Inc,"215 East Saylor Ave, Laflin, PA 18702",,Appalachia Northern,3139,13,33520,8.05165955684
3608391,2015,Glen Lyon Operation,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,Susquehanna Coal Company,"P.O. Box 85, Glen Lyon, PA 18617",,Appalachia Northern,87890,40,98474,11.3838413116
3608745,2015,Stockton Mine,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,Coal Contractors (1991) Inc,"P.O. Box 39, Hazleton, PA 18201",,Appalachia Northern,204746,55,121743,12.2295254655
3609388,2015,Hazleton Shaft Strip Mine,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,Hazleton Shaft Corporation,"P.O. Box 435, Hazleton, PA 18201",,Appalachia Northern,3049,3,7264,8.02256894699
3609501,2015,Spring Mountain Operation,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,Latona Mining Llc,"620 South Main Street, Pittston, PA 18640",,Appalachia Northern,43072,13,31513,10.670628413
3602703,2015,Fisher Mining Company,Pennsylvania (Bituminous),Lycoming,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Fisher Mining Company,"40 Choate Circle, Montoursville, PA 17754",,Appalachia Northern,119887,32,84053,11.6943049115
3608541,2015,Ben Hal Strips,Pennsylvania (Bituminous),Mercer,Active,Surface,Independent Producer Operator,Mine only,Ben Hal Mining,"389 Irishtown Road, Grove City, PA 16127",,Appalachia Northern,44584,5,9120,10.7051303292
3602203,2015,N & L Slope,Pennsylvania (Anthracite),Northumberland,Active,Underground,Independent Producer Operator,Mine only,Bear Gap Coal,"74 Kushwa Rd  P O Box 64, Spring Glen, PA 17978",,Appalachia Northern,8378,4,7280,9.03336450151
3608489,2015,West Spring Energy,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,"West Spring Energy, Llc","P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,91488,20,48242,11.4239630951
3609231,2015,Zerbe 10 Mine,Pennsylvania (Anthracite),Northumberland,Temporarily closed,Surface,Independent Producer Operator,Mine only,Fox Coal Company Inc.,"212 W. Cherry St., Mt. Carmel, PA 17851",,Appalachia Northern,719,3,420,6.57786135772
3609261,2015,John Shingara No. 1,Pennsylvania (Anthracite),Northumberland,Temporarily closed,Surface,Independent Producer Operator,Mine only,John Shingara,"6624 St. Rte 225, Shamokin, PA 17872",,Appalachia Northern,749,3,425,6.61873898352
3609322,2015,West End,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Farragut Anthracite Company,"122 Wilburton Road, Mount Carmel, PA 17851",,Appalachia Northern,30919,13,22956,10.3391261607
3609348,2015,Crystal Strip,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Last Time Coal,"119 Greenwood St., Trevorton, PA 17881",,Appalachia Northern,7749,2,360,8.95531908176
3609475,2015,No 13 Slope,Pennsylvania (Anthracite),Northumberland,Active,Underground,Independent Producer Operator,Mine only,Robert Shingara Coal,"311 Shingara Lane, Sunbury, PA 17801",,Appalachia Northern,6248,5,4558,8.74001669152
3609545,2015,Mustang Stripping,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,D Molesevich & Sons Constructi,"P.O. Box 121, Mt. Carmel, PA 17851",,Appalachia Northern,10525,6,8786,9.26150865855
3609548,2015,Trevorton Strip,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Company In,"259 North Second Street, Girardville, PA 17935",,Appalachia Northern,40559,3,6788,10.6105129831
3609558,2015,Locust Summit Strip Mine,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,White Horse Energy Llc,"35 Dutch Rd, Ashland, PA 17921",,Appalachia Northern,35170,6,11646,10.4679487255
3609632,2015,No 1 Stripping,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Clinton M Wynn Mining,"419 Shingara Lane, Sunbury, PA 17801",,Appalachia Northern,10681,5,1960,9.27622174109
3609885,2015,Blue Ridge Mining,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Blue Ridge Mining Lp,"4483 State Route 125, Coal Township, PA 17866",,Appalachia Northern,8452,3,4670,9.04215837874
3601761,2015,Tamaqua Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,"Lehigh Anthracite Coal, Llc","1233 E. Broad Street, Tamaqua, PA 18252",,Appalachia Northern,195220,43,105630,12.1818824067
3601818,2015,R S & W Drift,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,R S & W Coal Company Inc,"2203 East Main St., Sacramento, PA 17968",,Appalachia Northern,12348,6,8456,9.42124938562
3601877,2015,K K Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,K K Coal Llc,"P.O. Box 8, Cumbola, PA 17930",,Appalachia Northern,19473,5,7458,9.8767841697
3601965,2015,Buck Run P-8 P-10,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,55401,13,28033,10.9223529231
3601977,2015,Wadesville P-33,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,62628,37,65033,11.0449677414
3605396,2015,Peach Mt. Strip,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Reading Anthracite Co.,"P.O. Box 1200, Pottsville, PA 17901",,Appalachia Northern,2040,2,3064,7.62070508684
3605518,2015,Eagle Hill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joseph Kuperavage Coal Company,"916 Park Ave, Port Carbon, PA 17965",,Appalachia Northern,530,2,1917,6.27287700655
3607240,2015,E O J Strip Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,E O J Inc,"2401 Summer Valley Road, New Ringgold, PA 17960",,Appalachia Northern,18963,3,7190,9.85024499114
3607576,2015,Brockton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joseph Kuperavage Coal Company,"916 Park Ave, Port Carbon, PA 17965",,Appalachia Northern,8467,2,1537,9.04393153364
3607636,2015,Mid Port Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joe Kuperavage Coal Co.,"916 Park Ave, Port Carbon, PA 17965",,Appalachia Northern,28451,5,11778,10.2559385883
3607730,2015,Serill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hardway Coal Company Inc,"44 Keystoker Lane, Schuylkill Ha, PA 17972",,Appalachia Northern,20810,5,10600,9.94318891939
3607758,2015,Culm Co. #1,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Locust Valley Culm Company Llc,"300 Industrial Park Road, P.O., St. Clair, PA 17970",,Appalachia Northern,1194,1,1846,7.08506429395
3607772,2015,Lone Eagle Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Lone Eagle Coal Company Inc,"2068 Old Pheonix Rd., Pottsville, PA 17901",,Appalachia Northern,4818,1,1390,8.48011418317
3608034,2015,Mountaintop Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Mountaintop Coal Mining Inc,"P.O. Box 183, Elysburg, PA 17824",,Appalachia Northern,2068,2,4130,7.63433723563
3608346,2015,Primrose Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Carline Coal Co. Inc.,"P.O. Box 188, Sacramento, PA 17968",,Appalachia Northern,9824,11,17230,9.19258365039
3608494,2015,Good Spring South,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Rausch Creek Mining Llc,"978 Gap Street, Valley View, PA 17983",,Appalachia Northern,2761,3,1801,7.92334821193
3608590,2015,Continental Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Corporatio,"259 North Second Street, Girardville, PA 17935",,Appalachia Northern,213000,32,86457,12.2690474447
3608613,2015,Silverton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Selkirk Enterprises Llc,"10 Gilberton Road, Gilberton, PA 17934",,Appalachia Northern,17219,2,2383,9.75376870429
3608679,2015,No 5 Vein,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Wheel's Coal Company,"59 Main St, Tremont, PA 17981",,Appalachia Northern,14422,9,16380,9.57651009748
3608684,2015,Hynoski Bros Shenandoah Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hynoski Bros Exc. Inc,"421 Meyers St, Centralia, PA 17921",,Appalachia Northern,12475,3,6435,9.43148192062
3608716,2015,Silver Creek Mtn Mine Operatio,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Tuscarora Mines & Minerals Cor,"739 Broad Street, Tuscarora, PA 17982",,Appalachia Northern,25035,3,3958,10.1280301248
3608860,2015,Ellangowan Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Operating Subsidiary,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,52972,11,21849,10.877518751
3608893,2015,7 Ft Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Alfred Brown Coal Company,"71 Hill Rd, Hegins, PA 17938",,Appalachia Northern,7094,5,10170,8.86700463533
3609059,2015,Kuperavage Ent Inc/Ta Tuscaror,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Kuperavage Ent Inc/Tuscarora C,"Old Rt 209, Middleport, PA 17953",,Appalachia Northern,12950,5,12453,9.46885106713
3609150,2015,Jett #2 Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Jett Contracting Co.,"231 Winfield Dr, Brockton, PA 17925",,Appalachia Northern,1657,1,1515,7.41276401743
3609259,2015,Lone Eagle West,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Lone Eagle Coal Co. Inc.,"2068 Old Phoenix Rd, Pottsville, PA 17901",,Appalachia Northern,2360,1,895,7.76641689802
3609285,2015,Brockton Stripping,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Hammond Mining Company Inc,"9 Mulberry Ln, Pottsville, PA 17901",,Appalachia Northern,1418,1,341,7.25700270709
3609401,2015,Primrose Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,155856,31,62013,11.956687783
3609444,2015,Blackwood Operation,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Gale Mining Company,"1441 Oak Road, Pottsville, PA 17901",,Appalachia Northern,10191,3,5932,9.22926025683
3609465,2015,Lehr Stripping Operation,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Gale Mining Co,"1441 Oak Road, Pottsville, PA 17901",,Appalachia Northern,1256,2,1131,7.13568734703
3609495,2015,Durham/Dienno Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Whitey Wash Enterprises,"P.O. Box 47, Ashland, PA 17921",,Appalachia Northern,8660,3,1540,9.06647000156
3609511,2015,Selkirk 2,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,J C Coal Inc,"15 Teaberry Hill Road, Minersville, PA 17954",,Appalachia Northern,1922,2,1060,7.56112158953
3609547,2015,Brownsville,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Company In,"259 North Second Street, Girardville, PA 17935",,Appalachia Northern,22845,7,16770,10.036487554
3609963,2015,Slope #2,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,S & J Coal Mine,"15 Motter Drive, Pine Grove, PA 17963",,Appalachia Northern,11729,8,14804,9.36981968652
3609977,2015,Buck Mountain Mine,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Char-Pac Coal Co, Llc","P.O. Box 81, Minersville, PA 17954",,Appalachia Northern,4942,2,640,8.50552538655
3602773,2015,Shaw,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552",,Appalachia Northern,11764,10,18633,9.37279929967
3603328,2015,Mine No 1,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Pbs Coals, Inc.","P.O. Box 260, Friedens, PA 15541",,Appalachia Northern,5308,17,28379,8.57697039545
3606438,2015,Hoffman No 1,Pennsylvania (Bituminous),Somerset,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Hoffman Mining Inc,"P.O. Box 130, Friedens, PA 15541",,Appalachia Northern,61053,19,24054,11.0194976184
3607928,2015,Fieg Bros Coal Co.,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Fieg Bros Coal Co.,"3070 Stoystown Rd, Stoystown, PA 15563",,Appalachia Northern,83619,16,35565,11.334026046
3608083,2015,Joepa,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552",,Appalachia Northern,352,4,7009,5.8636311756
3608497,2015,Somerset Co Surface,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,84224,6,9802,11.3412351952
3608501,2015,Mountaineer #1,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Mountaineer Mining Corporation,"1010 Garrett Shortcut Rd, Berlin, PA 15530",,Appalachia Northern,44404,12,21424,10.7010848345
3608746,2015,Quecreek #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Operating Subsidiary,Mine only,"Roxcoal, Inc.","1576 Stoystown Road, P.O. Box, Friedens, PA 15541",,Appalachia Northern,273017,89,144265,12.5172893433
3609054,2015,Huskin Mine,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Northern Son Inc.,"568 Silvis Hollow Rd, Kittanning, PA 16201",,Appalachia Northern,94389,8,22051,11.4551798199
3609131,2015,Sherpa Mining,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Sherpa Mining Contractors, Inc","337 Benny Road, Hooversville, PA 15936",,Appalachia Northern,14193,5,8046,9.5605041643
3609198,2015,3166,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",,Appalachia Northern,9204,3,3280,9.12739345116
3609225,2015,Falls Creek Auger Crew - 3,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Falls Creek Energy Co., Inc.","568 Silvis Hollow Rd, Kittanning, PA 16201",,Appalachia Northern,5448,2,899,8.60300384783
3609371,2015,Mine 78,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,565030,60,135715,13.2446341061
3609888,2015,Wilson Creek Surface Mines,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Wilson Creek Energy Llc,"1576 Stoystown Road, Friedens, PA 15541",,Appalachia Northern,44663,11,21249,10.7069006973
3609939,2015,Brubaker Mine,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive Ste 200, Johnstown, PA 15904",,Appalachia Northern,215552,64,142170,12.2809574587
3609956,2015,3139,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747",,Appalachia Northern,23692,3,3273,10.0728927174
3609974,2015,Cass #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","936 Mt. Airy Drive, Johnstown, PA 15904",,Appalachia Northern,101676,22,41980,11.529546566
3610041,2015,North Fork,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Ak Coal Resources, Inc.","1134 Stoystown Road, Friedens, PA 15541",,Appalachia Northern,365225,88,181519,12.808268881
3610150,2015,Mast Mine,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,Heritage Coal & Natural Resour,"184 West Mud Pike Road, Rockwood, PA 15557",,Appalachia Northern,7097,3,1190,8.86742743852
4003353,2015,Wilson Creek Hwm #1,Pennsylvania (Bituminous),Somerset,Active,Surface,Operating Subsidiary,Mine only,"Wilson Creek Energy, Llc","1576 Stoystown Road, P.O. Box, Friedens, PA 15541",,Appalachia Northern,39956,4,4793,10.5955341277
3609819,2015,K & A Strips,Pennsylvania (Bituminous),Venango,Temporarily closed,Surface,Independent Producer Operator,Mine only,K & A Mining,"389 Irishtown Road, Grove City, PA 16127",,Appalachia Northern,10985,2,3290,9.30428598482
3607416,2015,Enlow Fork Mine,Pennsylvania (Bituminous),Washington,Active,Underground,Operating Subsidiary,Mine only,Consol Pennsylvania Coal Compa,"2041 Pleasant Grove Road, Claysville, PA 15323",,Appalachia Northern,8999294,605,1318896,16.0126566878
